"iso.country","groupname","iso.group"
4,"WHO: Eastern Mediterranean Region (EMRO)",1595
48,"WHO: Eastern Mediterranean Region (EMRO)",1595
262,"WHO: Eastern Mediterranean Region (EMRO)",1595
275,"WHO: Eastern Mediterranean Region (EMRO)",1595
364,"WHO: Eastern Mediterranean Region (EMRO)",1595
368,"WHO: Eastern Mediterranean Region (EMRO)",1595
400,"WHO: Eastern Mediterranean Region (EMRO)",1595
414,"WHO: Eastern Mediterranean Region (EMRO)",1595
422,"WHO: Eastern Mediterranean Region (EMRO)",1595
434,"WHO: Eastern Mediterranean Region (EMRO)",1595
504,"WHO: Eastern Mediterranean Region (EMRO)",1595
512,"WHO: Eastern Mediterranean Region (EMRO)",1595
586,"WHO: Eastern Mediterranean Region (EMRO)",1595
634,"WHO: Eastern Mediterranean Region (EMRO)",1595
682,"WHO: Eastern Mediterranean Region (EMRO)",1595
706,"WHO: Eastern Mediterranean Region (EMRO)",1595
729,"WHO: Eastern Mediterranean Region (EMRO)",1595
760,"WHO: Eastern Mediterranean Region (EMRO)",1595
784,"WHO: Eastern Mediterranean Region (EMRO)",1595
788,"WHO: Eastern Mediterranean Region (EMRO)",1595
818,"WHO: Eastern Mediterranean Region (EMRO)",1595
887,"WHO: Eastern Mediterranean Region (EMRO)",1595
28,"WHO: Americas (AMRO)",1596
32,"WHO: Americas (AMRO)",1596
44,"WHO: Americas (AMRO)",1596
52,"WHO: Americas (AMRO)",1596
60,"WHO: Americas (AMRO)",1596
68,"WHO: Americas (AMRO)",1596
76,"WHO: Americas (AMRO)",1596
84,"WHO: Americas (AMRO)",1596
92,"WHO: Americas (AMRO)",1596
124,"WHO: Americas (AMRO)",1596
136,"WHO: Americas (AMRO)",1596
152,"WHO: Americas (AMRO)",1596
170,"WHO: Americas (AMRO)",1596
188,"WHO: Americas (AMRO)",1596
192,"WHO: Americas (AMRO)",1596
212,"WHO: Americas (AMRO)",1596
214,"WHO: Americas (AMRO)",1596
218,"WHO: Americas (AMRO)",1596
222,"WHO: Americas (AMRO)",1596
254,"WHO: Americas (AMRO)",1596
308,"WHO: Americas (AMRO)",1596
312,"WHO: Americas (AMRO)",1596
320,"WHO: Americas (AMRO)",1596
328,"WHO: Americas (AMRO)",1596
332,"WHO: Americas (AMRO)",1596
340,"WHO: Americas (AMRO)",1596
388,"WHO: Americas (AMRO)",1596
474,"WHO: Americas (AMRO)",1596
484,"WHO: Americas (AMRO)",1596
500,"WHO: Americas (AMRO)",1596
531,"WHO: Americas (AMRO)",1596
533,"WHO: Americas (AMRO)",1596
534,"WHO: Americas (AMRO)",1596
535,"WHO: Americas (AMRO)",1596
558,"WHO: Americas (AMRO)",1596
591,"WHO: Americas (AMRO)",1596
600,"WHO: Americas (AMRO)",1596
604,"WHO: Americas (AMRO)",1596
630,"WHO: Americas (AMRO)",1596
659,"WHO: Americas (AMRO)",1596
660,"WHO: Americas (AMRO)",1596
662,"WHO: Americas (AMRO)",1596
670,"WHO: Americas (AMRO)",1596
740,"WHO: Americas (AMRO)",1596
780,"WHO: Americas (AMRO)",1596
796,"WHO: Americas (AMRO)",1596
840,"WHO: Americas (AMRO)",1596
858,"WHO: Americas (AMRO)",1596
862,"WHO: Americas (AMRO)",1596
50,"WHO: South-East Asia region (SEARO)",1597
64,"WHO: South-East Asia region (SEARO)",1597
104,"WHO: South-East Asia region (SEARO)",1597
144,"WHO: South-East Asia region (SEARO)",1597
356,"WHO: South-East Asia region (SEARO)",1597
360,"WHO: South-East Asia region (SEARO)",1597
408,"WHO: South-East Asia region (SEARO)",1597
462,"WHO: South-East Asia region (SEARO)",1597
524,"WHO: South-East Asia region (SEARO)",1597
626,"WHO: South-East Asia region (SEARO)",1597
764,"WHO: South-East Asia region (SEARO)",1597
16,"WHO: Western Pacific region (WPRO)",1598
36,"WHO: Western Pacific region (WPRO)",1598
90,"WHO: Western Pacific region (WPRO)",1598
96,"WHO: Western Pacific region (WPRO)",1598
116,"WHO: Western Pacific region (WPRO)",1598
156,"WHO: Western Pacific region (WPRO)",1598
184,"WHO: Western Pacific region (WPRO)",1598
242,"WHO: Western Pacific region (WPRO)",1598
258,"WHO: Western Pacific region (WPRO)",1598
296,"WHO: Western Pacific region (WPRO)",1598
316,"WHO: Western Pacific region (WPRO)",1598
344,"WHO: Western Pacific region (WPRO)",1598
392,"WHO: Western Pacific region (WPRO)",1598
410,"WHO: Western Pacific region (WPRO)",1598
418,"WHO: Western Pacific region (WPRO)",1598
446,"WHO: Western Pacific region (WPRO)",1598
458,"WHO: Western Pacific region (WPRO)",1598
496,"WHO: Western Pacific region (WPRO)",1598
520,"WHO: Western Pacific region (WPRO)",1598
540,"WHO: Western Pacific region (WPRO)",1598
548,"WHO: Western Pacific region (WPRO)",1598
554,"WHO: Western Pacific region (WPRO)",1598
570,"WHO: Western Pacific region (WPRO)",1598
580,"WHO: Western Pacific region (WPRO)",1598
583,"WHO: Western Pacific region (WPRO)",1598
584,"WHO: Western Pacific region (WPRO)",1598
585,"WHO: Western Pacific region (WPRO)",1598
598,"WHO: Western Pacific region (WPRO)",1598
608,"WHO: Western Pacific region (WPRO)",1598
702,"WHO: Western Pacific region (WPRO)",1598
704,"WHO: Western Pacific region (WPRO)",1598
772,"WHO: Western Pacific region (WPRO)",1598
776,"WHO: Western Pacific region (WPRO)",1598
798,"WHO: Western Pacific region (WPRO)",1598
876,"WHO: Western Pacific region (WPRO)",1598
882,"WHO: Western Pacific region (WPRO)",1598
4,"WHO Regions",1820
8,"WHO Regions",1820
12,"WHO Regions",1820
16,"WHO Regions",1820
20,"WHO Regions",1820
24,"WHO Regions",1820
28,"WHO Regions",1820
31,"WHO Regions",1820
32,"WHO Regions",1820
36,"WHO Regions",1820
40,"WHO Regions",1820
44,"WHO Regions",1820
48,"WHO Regions",1820
50,"WHO Regions",1820
51,"WHO Regions",1820
52,"WHO Regions",1820
56,"WHO Regions",1820
60,"WHO Regions",1820
64,"WHO Regions",1820
68,"WHO Regions",1820
70,"WHO Regions",1820
72,"WHO Regions",1820
76,"WHO Regions",1820
84,"WHO Regions",1820
90,"WHO Regions",1820
92,"WHO Regions",1820
96,"WHO Regions",1820
100,"WHO Regions",1820
104,"WHO Regions",1820
108,"WHO Regions",1820
112,"WHO Regions",1820
116,"WHO Regions",1820
120,"WHO Regions",1820
124,"WHO Regions",1820
132,"WHO Regions",1820
136,"WHO Regions",1820
140,"WHO Regions",1820
144,"WHO Regions",1820
148,"WHO Regions",1820
152,"WHO Regions",1820
156,"WHO Regions",1820
170,"WHO Regions",1820
174,"WHO Regions",1820
178,"WHO Regions",1820
180,"WHO Regions",1820
184,"WHO Regions",1820
188,"WHO Regions",1820
191,"WHO Regions",1820
192,"WHO Regions",1820
196,"WHO Regions",1820
203,"WHO Regions",1820
204,"WHO Regions",1820
208,"WHO Regions",1820
212,"WHO Regions",1820
214,"WHO Regions",1820
218,"WHO Regions",1820
222,"WHO Regions",1820
226,"WHO Regions",1820
231,"WHO Regions",1820
232,"WHO Regions",1820
233,"WHO Regions",1820
242,"WHO Regions",1820
246,"WHO Regions",1820
250,"WHO Regions",1820
254,"WHO Regions",1820
258,"WHO Regions",1820
262,"WHO Regions",1820
266,"WHO Regions",1820
268,"WHO Regions",1820
270,"WHO Regions",1820
275,"WHO Regions",1820
276,"WHO Regions",1820
288,"WHO Regions",1820
296,"WHO Regions",1820
300,"WHO Regions",1820
308,"WHO Regions",1820
312,"WHO Regions",1820
316,"WHO Regions",1820
320,"WHO Regions",1820
324,"WHO Regions",1820
328,"WHO Regions",1820
332,"WHO Regions",1820
340,"WHO Regions",1820
344,"WHO Regions",1820
348,"WHO Regions",1820
352,"WHO Regions",1820
356,"WHO Regions",1820
360,"WHO Regions",1820
364,"WHO Regions",1820
368,"WHO Regions",1820
372,"WHO Regions",1820
376,"WHO Regions",1820
380,"WHO Regions",1820
384,"WHO Regions",1820
388,"WHO Regions",1820
392,"WHO Regions",1820
398,"WHO Regions",1820
400,"WHO Regions",1820
404,"WHO Regions",1820
408,"WHO Regions",1820
410,"WHO Regions",1820
414,"WHO Regions",1820
417,"WHO Regions",1820
418,"WHO Regions",1820
422,"WHO Regions",1820
426,"WHO Regions",1820
428,"WHO Regions",1820
430,"WHO Regions",1820
434,"WHO Regions",1820
440,"WHO Regions",1820
442,"WHO Regions",1820
446,"WHO Regions",1820
450,"WHO Regions",1820
454,"WHO Regions",1820
458,"WHO Regions",1820
462,"WHO Regions",1820
466,"WHO Regions",1820
470,"WHO Regions",1820
474,"WHO Regions",1820
478,"WHO Regions",1820
480,"WHO Regions",1820
484,"WHO Regions",1820
492,"WHO Regions",1820
496,"WHO Regions",1820
498,"WHO Regions",1820
499,"WHO Regions",1820
500,"WHO Regions",1820
504,"WHO Regions",1820
508,"WHO Regions",1820
512,"WHO Regions",1820
516,"WHO Regions",1820
520,"WHO Regions",1820
524,"WHO Regions",1820
528,"WHO Regions",1820
531,"WHO Regions",1820
533,"WHO Regions",1820
534,"WHO Regions",1820
535,"WHO Regions",1820
540,"WHO Regions",1820
548,"WHO Regions",1820
554,"WHO Regions",1820
558,"WHO Regions",1820
562,"WHO Regions",1820
566,"WHO Regions",1820
570,"WHO Regions",1820
578,"WHO Regions",1820
580,"WHO Regions",1820
583,"WHO Regions",1820
584,"WHO Regions",1820
585,"WHO Regions",1820
586,"WHO Regions",1820
591,"WHO Regions",1820
598,"WHO Regions",1820
600,"WHO Regions",1820
604,"WHO Regions",1820
608,"WHO Regions",1820
616,"WHO Regions",1820
620,"WHO Regions",1820
624,"WHO Regions",1820
626,"WHO Regions",1820
630,"WHO Regions",1820
634,"WHO Regions",1820
642,"WHO Regions",1820
643,"WHO Regions",1820
646,"WHO Regions",1820
659,"WHO Regions",1820
660,"WHO Regions",1820
662,"WHO Regions",1820
670,"WHO Regions",1820
674,"WHO Regions",1820
678,"WHO Regions",1820
682,"WHO Regions",1820
686,"WHO Regions",1820
688,"WHO Regions",1820
690,"WHO Regions",1820
694,"WHO Regions",1820
702,"WHO Regions",1820
703,"WHO Regions",1820
704,"WHO Regions",1820
705,"WHO Regions",1820
706,"WHO Regions",1820
710,"WHO Regions",1820
716,"WHO Regions",1820
724,"WHO Regions",1820
728,"WHO Regions",1820
729,"WHO Regions",1820
740,"WHO Regions",1820
748,"WHO Regions",1820
752,"WHO Regions",1820
756,"WHO Regions",1820
760,"WHO Regions",1820
762,"WHO Regions",1820
764,"WHO Regions",1820
768,"WHO Regions",1820
772,"WHO Regions",1820
776,"WHO Regions",1820
780,"WHO Regions",1820
784,"WHO Regions",1820
788,"WHO Regions",1820
792,"WHO Regions",1820
795,"WHO Regions",1820
796,"WHO Regions",1820
798,"WHO Regions",1820
800,"WHO Regions",1820
804,"WHO Regions",1820
807,"WHO Regions",1820
818,"WHO Regions",1820
826,"WHO Regions",1820
834,"WHO Regions",1820
840,"WHO Regions",1820
854,"WHO Regions",1820
858,"WHO Regions",1820
860,"WHO Regions",1820
862,"WHO Regions",1820
876,"WHO Regions",1820
882,"WHO Regions",1820
887,"WHO Regions",1820
894,"WHO Regions",1820
