"iso.country","groupname","iso.group"
807,"UNFPA: Eastern Europe and Central Asia (EECA)",1612
860,"UNFPA: Eastern Europe and Central Asia (EECA)",1612
28,"UNFPA: Latin America and the Caribbean (LAC)",1613
32,"UNFPA: Latin America and the Caribbean (LAC)",1613
44,"UNFPA: Latin America and the Caribbean (LAC)",1613
52,"UNFPA: Latin America and the Caribbean (LAC)",1613
60,"UNFPA: Latin America and the Caribbean (LAC)",1613
68,"UNFPA: Latin America and the Caribbean (LAC)",1613
76,"UNFPA: Latin America and the Caribbean (LAC)",1613
84,"UNFPA: Latin America and the Caribbean (LAC)",1613
92,"UNFPA: Latin America and the Caribbean (LAC)",1613
136,"UNFPA: Latin America and the Caribbean (LAC)",1613
152,"UNFPA: Latin America and the Caribbean (LAC)",1613
170,"UNFPA: Latin America and the Caribbean (LAC)",1613
188,"UNFPA: Latin America and the Caribbean (LAC)",1613
192,"UNFPA: Latin America and the Caribbean (LAC)",1613
212,"UNFPA: Latin America and the Caribbean (LAC)",1613
214,"UNFPA: Latin America and the Caribbean (LAC)",1613
218,"UNFPA: Latin America and the Caribbean (LAC)",1613
222,"UNFPA: Latin America and the Caribbean (LAC)",1613
308,"UNFPA: Latin America and the Caribbean (LAC)",1613
320,"UNFPA: Latin America and the Caribbean (LAC)",1613
328,"UNFPA: Latin America and the Caribbean (LAC)",1613
332,"UNFPA: Latin America and the Caribbean (LAC)",1613
340,"UNFPA: Latin America and the Caribbean (LAC)",1613
388,"UNFPA: Latin America and the Caribbean (LAC)",1613
484,"UNFPA: Latin America and the Caribbean (LAC)",1613
500,"UNFPA: Latin America and the Caribbean (LAC)",1613
531,"UNFPA: Latin America and the Caribbean (LAC)",1613
533,"UNFPA: Latin America and the Caribbean (LAC)",1613
534,"UNFPA: Latin America and the Caribbean (LAC)",1613
558,"UNFPA: Latin America and the Caribbean (LAC)",1613
591,"UNFPA: Latin America and the Caribbean (LAC)",1613
600,"UNFPA: Latin America and the Caribbean (LAC)",1613
604,"UNFPA: Latin America and the Caribbean (LAC)",1613
659,"UNFPA: Latin America and the Caribbean (LAC)",1613
660,"UNFPA: Latin America and the Caribbean (LAC)",1613
662,"UNFPA: Latin America and the Caribbean (LAC)",1613
670,"UNFPA: Latin America and the Caribbean (LAC)",1613
740,"UNFPA: Latin America and the Caribbean (LAC)",1613
780,"UNFPA: Latin America and the Caribbean (LAC)",1613
796,"UNFPA: Latin America and the Caribbean (LAC)",1613
858,"UNFPA: Latin America and the Caribbean (LAC)",1613
862,"UNFPA: Latin America and the Caribbean (LAC)",1613
24,"UNFPA: East and Southern Africa (ESA)",1703
72,"UNFPA: East and Southern Africa (ESA)",1703
108,"UNFPA: East and Southern Africa (ESA)",1703
174,"UNFPA: East and Southern Africa (ESA)",1703
180,"UNFPA: East and Southern Africa (ESA)",1703
231,"UNFPA: East and Southern Africa (ESA)",1703
232,"UNFPA: East and Southern Africa (ESA)",1703
404,"UNFPA: East and Southern Africa (ESA)",1703
426,"UNFPA: East and Southern Africa (ESA)",1703
450,"UNFPA: East and Southern Africa (ESA)",1703
454,"UNFPA: East and Southern Africa (ESA)",1703
508,"UNFPA: East and Southern Africa (ESA)",1703
516,"UNFPA: East and Southern Africa (ESA)",1703
646,"UNFPA: East and Southern Africa (ESA)",1703
690,"UNFPA: East and Southern Africa (ESA)",1703
710,"UNFPA: East and Southern Africa (ESA)",1703
716,"UNFPA: East and Southern Africa (ESA)",1703
728,"UNFPA: East and Southern Africa (ESA)",1703
748,"UNFPA: East and Southern Africa (ESA)",1703
800,"UNFPA: East and Southern Africa (ESA)",1703
834,"UNFPA: East and Southern Africa (ESA)",1703
894,"UNFPA: East and Southern Africa (ESA)",1703
120,"UNFPA: West and Central Africa (WCA)",1704
132,"UNFPA: West and Central Africa (WCA)",1704
140,"UNFPA: West and Central Africa (WCA)",1704
148,"UNFPA: West and Central Africa (WCA)",1704
178,"UNFPA: West and Central Africa (WCA)",1704
204,"UNFPA: West and Central Africa (WCA)",1704
226,"UNFPA: West and Central Africa (WCA)",1704
266,"UNFPA: West and Central Africa (WCA)",1704
270,"UNFPA: West and Central Africa (WCA)",1704
288,"UNFPA: West and Central Africa (WCA)",1704
324,"UNFPA: West and Central Africa (WCA)",1704
384,"UNFPA: West and Central Africa (WCA)",1704
430,"UNFPA: West and Central Africa (WCA)",1704
466,"UNFPA: West and Central Africa (WCA)",1704
478,"UNFPA: West and Central Africa (WCA)",1704
562,"UNFPA: West and Central Africa (WCA)",1704
566,"UNFPA: West and Central Africa (WCA)",1704
624,"UNFPA: West and Central Africa (WCA)",1704
678,"UNFPA: West and Central Africa (WCA)",1704
686,"UNFPA: West and Central Africa (WCA)",1704
694,"UNFPA: West and Central Africa (WCA)",1704
768,"UNFPA: West and Central Africa (WCA)",1704
854,"UNFPA: West and Central Africa (WCA)",1704
4,"UNFPA Regions",1819
8,"UNFPA Regions",1819
12,"UNFPA Regions",1819
24,"UNFPA Regions",1819
28,"UNFPA Regions",1819
31,"UNFPA Regions",1819
32,"UNFPA Regions",1819
44,"UNFPA Regions",1819
50,"UNFPA Regions",1819
51,"UNFPA Regions",1819
52,"UNFPA Regions",1819
60,"UNFPA Regions",1819
64,"UNFPA Regions",1819
68,"UNFPA Regions",1819
70,"UNFPA Regions",1819
72,"UNFPA Regions",1819
76,"UNFPA Regions",1819
84,"UNFPA Regions",1819
90,"UNFPA Regions",1819
92,"UNFPA Regions",1819
104,"UNFPA Regions",1819
108,"UNFPA Regions",1819
112,"UNFPA Regions",1819
116,"UNFPA Regions",1819
120,"UNFPA Regions",1819
132,"UNFPA Regions",1819
136,"UNFPA Regions",1819
140,"UNFPA Regions",1819
144,"UNFPA Regions",1819
148,"UNFPA Regions",1819
152,"UNFPA Regions",1819
156,"UNFPA Regions",1819
170,"UNFPA Regions",1819
174,"UNFPA Regions",1819
178,"UNFPA Regions",1819
180,"UNFPA Regions",1819
184,"UNFPA Regions",1819
188,"UNFPA Regions",1819
192,"UNFPA Regions",1819
204,"UNFPA Regions",1819
212,"UNFPA Regions",1819
214,"UNFPA Regions",1819
218,"UNFPA Regions",1819
222,"UNFPA Regions",1819
226,"UNFPA Regions",1819
231,"UNFPA Regions",1819
232,"UNFPA Regions",1819
242,"UNFPA Regions",1819
262,"UNFPA Regions",1819
266,"UNFPA Regions",1819
268,"UNFPA Regions",1819
270,"UNFPA Regions",1819
275,"UNFPA Regions",1819
288,"UNFPA Regions",1819
296,"UNFPA Regions",1819
308,"UNFPA Regions",1819
320,"UNFPA Regions",1819
324,"UNFPA Regions",1819
328,"UNFPA Regions",1819
332,"UNFPA Regions",1819
340,"UNFPA Regions",1819
356,"UNFPA Regions",1819
360,"UNFPA Regions",1819
364,"UNFPA Regions",1819
368,"UNFPA Regions",1819
384,"UNFPA Regions",1819
388,"UNFPA Regions",1819
398,"UNFPA Regions",1819
400,"UNFPA Regions",1819
404,"UNFPA Regions",1819
408,"UNFPA Regions",1819
417,"UNFPA Regions",1819
418,"UNFPA Regions",1819
422,"UNFPA Regions",1819
426,"UNFPA Regions",1819
430,"UNFPA Regions",1819
434,"UNFPA Regions",1819
450,"UNFPA Regions",1819
454,"UNFPA Regions",1819
458,"UNFPA Regions",1819
462,"UNFPA Regions",1819
466,"UNFPA Regions",1819
478,"UNFPA Regions",1819
484,"UNFPA Regions",1819
496,"UNFPA Regions",1819
498,"UNFPA Regions",1819
500,"UNFPA Regions",1819
504,"UNFPA Regions",1819
508,"UNFPA Regions",1819
512,"UNFPA Regions",1819
516,"UNFPA Regions",1819
520,"UNFPA Regions",1819
524,"UNFPA Regions",1819
531,"UNFPA Regions",1819
533,"UNFPA Regions",1819
534,"UNFPA Regions",1819
548,"UNFPA Regions",1819
558,"UNFPA Regions",1819
562,"UNFPA Regions",1819
566,"UNFPA Regions",1819
570,"UNFPA Regions",1819
583,"UNFPA Regions",1819
584,"UNFPA Regions",1819
585,"UNFPA Regions",1819
586,"UNFPA Regions",1819
591,"UNFPA Regions",1819
598,"UNFPA Regions",1819
600,"UNFPA Regions",1819
604,"UNFPA Regions",1819
608,"UNFPA Regions",1819
624,"UNFPA Regions",1819
626,"UNFPA Regions",1819
646,"UNFPA Regions",1819
659,"UNFPA Regions",1819
660,"UNFPA Regions",1819
662,"UNFPA Regions",1819
670,"UNFPA Regions",1819
678,"UNFPA Regions",1819
686,"UNFPA Regions",1819
688,"UNFPA Regions",1819
690,"UNFPA Regions",1819
694,"UNFPA Regions",1819
704,"UNFPA Regions",1819
706,"UNFPA Regions",1819
710,"UNFPA Regions",1819
716,"UNFPA Regions",1819
728,"UNFPA Regions",1819
729,"UNFPA Regions",1819
740,"UNFPA Regions",1819
748,"UNFPA Regions",1819
760,"UNFPA Regions",1819
762,"UNFPA Regions",1819
764,"UNFPA Regions",1819
768,"UNFPA Regions",1819
772,"UNFPA Regions",1819
776,"UNFPA Regions",1819
780,"UNFPA Regions",1819
788,"UNFPA Regions",1819
792,"UNFPA Regions",1819
795,"UNFPA Regions",1819
796,"UNFPA Regions",1819
798,"UNFPA Regions",1819
800,"UNFPA Regions",1819
804,"UNFPA Regions",1819
807,"UNFPA Regions",1819
818,"UNFPA Regions",1819
834,"UNFPA Regions",1819
854,"UNFPA Regions",1819
858,"UNFPA Regions",1819
860,"UNFPA Regions",1819
862,"UNFPA Regions",1819
882,"UNFPA Regions",1819
887,"UNFPA Regions",1819
894,"UNFPA Regions",1819
