"Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","SurveyID","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet","In.union"
"30-34",7530,NA,NA,NA,NA,68,20.1,47.9,NA,NA,NA,NA,"MW","0",NA,NA,0,31,"Azerbaijan",2011,2011,2011.58082191781,2011.8301369863,"2011 DHS-NS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",2777,NA,NA,NA,"Data pertain to fecund women.",64.4,62.5324,1.8676,NA,NA,"+",NA,"MW","0",NA,NA,0,44,"Bahamas",1988,1988,1988,1988,"1988 CCPS","CCPS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",145,NA,NA,"Data pertain to nationals of the country.",NA,60.7,33.8,26.9,NA,"Data pertain to nationals of the country.",NA,NA,"MW","0",NA,NA,0,48,"Bahrain",1989,1989,1989,1989,"1989 CHS","GFHS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",181,NA,NA,"Data pertain to nationals of the country.",NA,67.4,30.9,36.5,NA,"Data pertain to nationals of the country.",NA,NA,"MW","0",NA,NA,0,48,"Bahrain",1995,1995,1995,1995,"1995 FHS","GFHS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",749,NA,NA,NA,NA,11.8,8,4,NA,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",1975,1976,1975,1976,"1975-1976 WFS","WFS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",822,NA,NA,NA,NA,17,13.6,3.4,NA,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",1979,1980,1979.66575342466,1980,"1979-1980 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",653,NA,NA,NA,NA,25.3,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",1981,1981,1981.32876712329,1981.58082191781,"1981 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",164,NA,NA,NA,NA,26.7,19.5,7.2,NA,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",1983,1984,1983.74794520548,1984,"1983-1984 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",801,NA,NA,NA,NA,35.6,26.5,9.1,NA,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",1985,1986,1985.91506849315,1986.24657534247,"1985-1986 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",828,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",1988,1989,1988.91530054645,1989.24657534247,"1988-1989 FS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",161,NA,NA,NA,NA,44.2,35.7,8.5,NA,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",1989,1989,1989.16164383562,1989.49589041096,"1989 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",2802,NA,NA,NA,NA,52.3,41.1,11.2,NA,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",1991,1991,1991,1991,"1991 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",1814,NA,NA,NA,NA,57.2346946704691,46.1062264476439,11.1284682228252,22.7468159402831,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",1993,1994,1993.83287671233,1994.24383561644,"1993-1994 DHS","DHS",0,"bd31",0.0591271961035912,0.101995218270531,0.0893511500599537,0.0131514227490185,0.00869503072189397,0.0111401737617139,1
"30-34",1815,NA,NA,NA,NA,63.0939131339545,54.0489590136721,9.04495412028245,19.6899951568102,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",1996,1997,1996.83333333333,1997.24383561644,"1996-1997 DHS","DHS",0,"bd3a",0.0671355494070922,0.10282126400857,0.0919903879026037,0.0156148709881135,0.00780496587739273,0.0118948097664488,1
"30-34",1816,NA,NA,NA,NA,64.1616401313911,53.1250440556412,11.0365960757499,17.8883044273891,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",1999,2000,1999.83287671233,2000.24590163934,"1999-2000 DHS","DHS",0,"bd41",0.0702418150879415,0.100365242579809,0.0909249761717156,0.0137788559325949,0.00741770527484485,0.00952712345588146,1
"30-34",5047,NA,NA,NA,NA,61.4,54.2,7.2,NA,NA,NA,NA,"MW","0",NA,NA,1,50,"Bangladesh",2001,2001,2001,2001.49315068493,"2001 DHS Special","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",1813,NA,NA,NA,NA,68.6314361024918,56.5519530625615,12.0794830399302,15.1630500183697,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",2004,2004,2004,2004.41256830601,"2004 DHS","DHS",0,"bd4j",0.0734114279509673,0.0948360525592089,0.100019453550413,0.0164106574819175,0.00917740984110046,0.0106184502215718,1
"30-34",1840,NA,NA,NA,NA,65.0581011331544,56.4047673215208,8.65333381163357,18.1988589425786,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",2007,2007,2007.16164383562,2007.66301369863,"2007 DHS","DHS",0,"bd50",0.0663198495499852,0.113121059738436,0.100556501842377,0.0143654259874025,0.00821873810475359,0.0111985205000279,1
"30-34",5048,NA,NA,NA,NA,70.7115295118193,60.9562613325878,9.7552681792315,13.5261792302668,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",2011,2011,2011.49589041096,2011.99726027397,"2011 DHS","DHS",0,"bd62",0.0529277485041678,0.0789647538908496,0.0863282145923688,0.0090911299431447,0.00511317275864008,0.00630933649106176,1
"30-34",5595,NA,NA,NA,NA,69.62645224,67.2549654,2.371486834,12.6242617,NA,NA,NA,"MW","0",NA,NA,1,50,"Bangladesh",2012,2013,2012.91530054645,2013.32602739726,"2012-2013 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5787,NA,NA,NA,NA,73.7346567111651,64.7474389745034,8.98721773666173,11.2832850917203,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",2014,2014,2014.41369863014,2014.91232876712,"2014 DHS","DHS",0,"bd72",0.0623516697434363,0.144431574923414,0.0971114072862756,0.0116083056156563,0.00982078221736627,0.00857018513257884,1
"30-34",7618,NA,NA,NA,NA,73.8,67.5,6.3,NA,NA,NA,NA,"MW","0",NA,NA,1,50,"Bangladesh",2016,2016,2016.6393442623,2017.1095890411,"2016 BMMS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",7475,NA,NA,NA,NA,70.9625828470759,62.6628815340969,8.29970131297899,12.8892583213515,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",2017,2018,2017.74794520548,2018.24383561644,"2017-2018 DHS","DHS",0,"bd7r",0.0444709572682507,0.0760544224713803,0.0745487039074378,0.0089384922356806,0.0049468959004262,0.00685157394734879,1
"30-34",7575,NA,NA,NA,NA,68.9307876881168,65.6603535378396,3.27043415027747,13.3647958328316,NA,NA,NA,"MW","0",NA,NA,1,50,"Bangladesh",2019,2019,2019.04931506849,2019.41369863014,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",108,NA,NA,NA,NA,58.5,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,52,"Barbados",1980,1981,1980,1981,"1980-1981 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",2778,NA,NA,NA,NA,59.4,57.8556,1.485,NA,NA,NA,NA,"MW","0",NA,NA,0,52,"Barbados",1988,1988,1988,1988,"1988 CCPS","CCPS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",4986,NA,NA,NA,NA,63.6014422,60.17227715,3.429165053,15.8,NA,NA,NA,"MW","0",NA,NA,1,52,"Barbados",2012,2012,2012.3306010929,2012.8306010929,"2012 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",666,NA,NA,NA,NA,77.98832442,64.32337727,13.66494715,NA,NA,NA,NA,"MW","0",NA,NA,1,112,"Belarus",2005,2005,2005.83287671233,2005.99726027397,"2005 MICS","MICS",0,"blwm3",0.126604520318796,0.194659913534139,NA,0.0151209822017104,0.0114793412911317,0,1
"30-34",4987,NA,NA,NA,NA,64.86737937,54.79330935,10.07407002,8.3,NA,NA,NA,"MW","0",NA,NA,1,112,"Belarus",2012,2012,2012.23770491803,2012.5,"2012 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",7498,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,72.47,61.28,11.19,NA,NA,NA,NA,"MW","0","+",NA,1,112,"Belarus",2017,2017,2017,2017.91232876712,"2017 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",4955,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.","Data pertain to the Flemish population only.",NA,77,10.78,66.22,NA,"Data pertain to the Flemish population only.",NA,NA,"MW","0","+",NA,0,56,"Belgium",1966,1966,1966,1966,"1966 SFD","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",4956,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.","Data pertain to the Flemish population only.",NA,91,53.69,37.31,NA,"Data pertain to the Flemish population only.",NA,NA,"MW","0","+",NA,0,56,"Belgium",1975,1976,1975,1976,"1975-1976 SFD","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",2725,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.","Data pertain to the Flemish population only.",NA,86,69.66,16.34,NA,"Data pertain to the Flemish population only.",NA,NA,"MW","0","+",NA,0,56,"Belgium",1982,1983,1982,1983,"1982-1983 SFD","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",2803,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.","Data pertain to the Flemish population only.",NA,81.0269576379975,76.2259306803595,4.801026957638,NA,"Data pertain to the Flemish population only.",NA,NA,"MW","0","+",NA,1,56,"Belgium",1991,1992,1991.16164383562,1992.99726775956,"1991-1992 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5427,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,"Data pertain to women with co-resident male partner.",70.6,69.8,0.9,NA,NA,NA,NA,"MW","0","+",NA,1,56,"Belgium",2008,2010,2008.08469945355,2010.41095890411,"2008-2010 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",779,NA,NA,NA,"Including visiting unions.",53.6,48.35,5.35,NA,NA,NA,"+-","MW","0",NA,NA,0,84,"Belize",1991,1991,1991.03835616438,1991.13424657534,"1991 FHS","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",154,NA,NA,NA,NA,58.5,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,84,"Belize",1999,1999,1999.82739726027,1999.95068493151,"1999 FHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",4988,NA,NA,NA,NA,58.08914947,54.94921547,3.139934005,15.7,NA,NA,NA,"MW","0",NA,NA,1,84,"Belize",2011,2011,2011.44657534247,2011.59178082192,"2011 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5761,NA,NA,NA,NA,53.58070707,50.76753733,2.813169741,20.32752854,NA,NA,NA,"MW","0",NA,NA,0,84,"Belize",2015,2016,2015.79726027397,2016.08196721311,"2015-2016 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",1780,NA,NA,NA,NA,17.1131983092766,3.54791741817572,13.5652808911009,26.9081125893254,NA,NA,NA,"MW","0",NA,NA,0,204,"Benin",1996,1996,1996.41530054645,1996.66393442623,"1996 DHS","DHS",0,"bj38",0.205963806100557,0.123268340501922,0.0913548990012699,0.00685331979648611,0.0127867325333496,0.0158296796848466,1
"30-34",1761,NA,NA,NA,NA,20.3990027256026,7.22905487191969,13.1699478536829,29.8976524125287,NA,NA,NA,"MW","0",NA,NA,0,204,"Benin",2001,2001,2001.58082191781,2001.91232876712,"2001 DHS","DHS",0,"bj41",0.153298681366086,0.111080896177738,0.0798234806851676,0.00586152680224745,0.0076958353721493,0.0100830169615847,1
"30-34",694,NA,NA,NA,NA,19.8102179179169,6.98173216534274,12.8284857525742,27.0031246147451,NA,NA,NA,"MW","0",NA,NA,0,204,"Benin",2006,2006,2006.58082191781,2006.91232876712,"2006 DHS","DHS",0,"bj51",0.0823565426142264,0.0683513615412973,0.0505986556468827,0.00391959024737893,0.00609235029603282,0.00723330696498096,1
"30-34",4493,NA,NA,NA,NA,12.3721393155982,7.87683854208533,4.49530077351288,35.648289197347,NA,NA,NA,"MW","0",NA,NA,0,204,"Benin",2011,2012,2011.91506849315,2012.24590163934,"2011-2012 DHS","DHS",0,"bj61",0.0882274052196955,0.111670462139602,0.0503305628840571,0.00442126329779642,0.00344490022944614,0.00794738843188569,1
"30-34",5665,NA,NA,NA,NA,18.51089688,13.44000023,5.070896656,39.86845075,NA,NA,NA,"MW","0",NA,NA,1,204,"Benin",2014,2014,2014.32876712329,2014.32876712329,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",6055,NA,NA,NA,NA,19.3505736303486,15.1172439167089,4.2333297136398,32.6004546189098,NA,NA,NA,"MW","0",NA,NA,0,204,"Benin",2017,2018,2017.84657534247,2018.15890410959,"2017-2018 DHS","DHS",0,"bj71",0.0691848222611525,0.117962741488688,0.0576809702262853,0.00748266699086642,0.0040850715824827,0.00975867116508402,1
"30-34",4989,NA,NA,NA,NA,73.52694375,73.33837637,0.188567382,10.3,NA,NA,NA,"MW","0",NA,NA,1,64,"Bhutan",2010,2010,2010.24657534247,2010.64383561644,"2010 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",1768,NA,NA,NA,NA,39.1547034649693,17.4563451796539,21.6983582853153,NA,NA,NA,NA,"MW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",1989,1989,1989.16164383562,1989.57808219178,"1989 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",1769,NA,NA,NA,NA,53.791135998269,22.7503416335171,31.0407943647519,29.5507235649989,NA,NA,NA,"MW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",1993,1994,1993.83287671233,1994.41095890411,"1994 DHS","DHS",0,"bo33",0.0989261926264675,0.0824066107222975,0.104925639504726,0.00795953259415416,0.0107718751061741,0.0110881403474601,1
"30-34",1766,NA,NA,NA,NA,52.5735359598549,29.019803318318,23.5537326415369,29.8339708976596,NA,NA,NA,"MW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",1998,1998,1998.16164383562,1998.74520547945,"1998 DHS","DHS",0,"bo3b",0.0778893547834104,0.0790170970525788,0.0876463313563419,0.0100903856320469,0.00765432646613635,0.00827584249956084,1
"30-34",1930,NA,NA,NA,NA,62.14249782,37.56669532,24.5758025,NA,NA,NA,NA,"MW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",2000,2000,2000.62021857923,2000.87158469945,"2000 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",1844,NA,NA,NA,NA,64.696926318213,39.694038982688,25.002887335525,23.5005890538403,NA,NA,NA,"MW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",2003,2004,2003.58082191781,2004.08196721311,"2003 DHS","DHS",0,"bo41",0.0746412856622304,0.0722642872374846,0.103072601856193,0.0163165480503602,0.012516823282678,0.0122107910017864,1
"30-34",4492,NA,NA,NA,NA,69.5074728016142,40.7577301634362,28.749742638178,20.182562227995,NA,NA,NA,"MW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",2008,2008,2008.08469945355,2008.49453551913,"2008 DHS","DHS",0,"bo51",0.0688723897959646,0.0768992508981984,0.102628973833708,0.0148042969458017,0.0139892437022069,0.0113579641491814,1
"30-34",7485,NA,NA,NA,NA,71.3,49.1,22.3,NA,NA,NA,NA,"MW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",2016,2016,2016.33606557377,2016.74590163934,"2016 DHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
