"iso.country","groupname","iso.group"
262,"Lower-middle-income countries",1501
262,"Middle-income countries",1517
262,"Low-and-middle-income countries",1859
262,"Low-and-Lower-middle-income countries",5504
266,"High-and-upper-middle-income countries",5503
266,"Middle-income countries",1517
266,"Low-and-middle-income countries",1859
266,"Upper-middle-income countries",1502
268,"Low-and-middle-income countries",1859
268,"High-and-upper-middle-income countries",5503
268,"Upper-middle-income countries",1502
268,"Middle-income countries",1517
270,"Low-income countries",1500
270,"Low-and-middle-income countries",1859
270,"Low-and-Lower-middle-income countries",5504
275,"Upper-middle-income countries",1502
275,"Middle-income countries",1517
275,"Low-and-middle-income countries",1859
275,"High-and-upper-middle-income countries",5503
276,"High-income countries",1503
276,"High-and-upper-middle-income countries",5503
288,"Lower-middle-income countries",1501
288,"Middle-income countries",1517
288,"Low-and-middle-income countries",1859
288,"Low-and-Lower-middle-income countries",5504
292,"High-income countries",1503
292,"High-and-upper-middle-income countries",5503
296,"Lower-middle-income countries",1501
296,"Middle-income countries",1517
296,"Low-and-middle-income countries",1859
296,"Low-and-Lower-middle-income countries",5504
300,"High-and-upper-middle-income countries",5503
300,"High-income countries",1503
304,"High-and-upper-middle-income countries",5503
304,"High-income countries",1503
308,"High-and-upper-middle-income countries",5503
308,"Upper-middle-income countries",1502
308,"Middle-income countries",1517
308,"Low-and-middle-income countries",1859
336,"No income group available",1518
340,"Lower-middle-income countries",1501
340,"Middle-income countries",1517
340,"Low-and-middle-income countries",1859
340,"Low-and-Lower-middle-income countries",5504
344,"High-income countries",1503
344,"High-and-upper-middle-income countries",5503
348,"High-income countries",1503
348,"High-and-upper-middle-income countries",5503
352,"High-income countries",1503
352,"High-and-upper-middle-income countries",5503
356,"Low-and-Lower-middle-income countries",5504
356,"Middle-income countries",1517
356,"Low-and-middle-income countries",1859
356,"Lower-middle-income countries",1501
360,"Upper-middle-income countries",1502
360,"Middle-income countries",1517
360,"Low-and-middle-income countries",1859
360,"High-and-upper-middle-income countries",5503
364,"Low-and-Lower-middle-income countries",5504
364,"Low-and-middle-income countries",1859
364,"Middle-income countries",1517
364,"Lower-middle-income countries",1501
368,"Low-and-middle-income countries",1859
368,"High-and-upper-middle-income countries",5503
368,"Middle-income countries",1517
368,"Upper-middle-income countries",1502
372,"High-income countries",1503
372,"High-and-upper-middle-income countries",5503
376,"High-income countries",1503
376,"High-and-upper-middle-income countries",5503
380,"High-and-upper-middle-income countries",5503
380,"High-income countries",1503
384,"Lower-middle-income countries",1501
384,"Middle-income countries",1517
384,"Low-and-middle-income countries",1859
384,"Low-and-Lower-middle-income countries",5504
388,"High-and-upper-middle-income countries",5503
388,"Upper-middle-income countries",1502
388,"Middle-income countries",1517
388,"Low-and-middle-income countries",1859
192,"Upper-middle-income countries",1502
192,"Middle-income countries",1517
196,"High-income countries",1503
196,"High-and-upper-middle-income countries",5503
203,"High-income countries",1503
203,"High-and-upper-middle-income countries",5503
204,"Lower-middle-income countries",1501
204,"Middle-income countries",1517
204,"Low-and-middle-income countries",1859
204,"Low-and-Lower-middle-income countries",5504
208,"High-income countries",1503
208,"High-and-upper-middle-income countries",5503
212,"Low-and-middle-income countries",1859
218,"Upper-middle-income countries",1502
218,"Middle-income countries",1517
218,"Low-and-middle-income countries",1859
218,"High-and-upper-middle-income countries",5503
222,"Upper-middle-income countries",1502
222,"Middle-income countries",1517
222,"Low-and-middle-income countries",1859
222,"High-and-upper-middle-income countries",5503
226,"High-and-upper-middle-income countries",5503
226,"Low-and-middle-income countries",1859
226,"Middle-income countries",1517
226,"Upper-middle-income countries",1502
231,"Low-and-middle-income countries",1859
316,"High-income countries",1503
316,"High-and-upper-middle-income countries",5503
320,"Upper-middle-income countries",1502
320,"Middle-income countries",1517
320,"Low-and-middle-income countries",1859
320,"High-and-upper-middle-income countries",5503
324,"Lower-middle-income countries",1501
324,"Middle-income countries",1517
324,"Low-and-middle-income countries",1859
324,"Low-and-Lower-middle-income countries",5504
328,"High-and-upper-middle-income countries",5503
328,"High-income countries",1503
332,"Low-and-Lower-middle-income countries",5504
332,"Lower-middle-income countries",1501
332,"Middle-income countries",1517
332,"Low-and-middle-income countries",1859
212,"High-and-upper-middle-income countries",5503
212,"Upper-middle-income countries",1502
212,"Middle-income countries",1517
214,"High-and-upper-middle-income countries",5503
214,"Upper-middle-income countries",1502
214,"Middle-income countries",1517
214,"Low-and-middle-income countries",1859
392,"High-income countries",1503
392,"High-and-upper-middle-income countries",5503
398,"Upper-middle-income countries",1502
398,"High-and-upper-middle-income countries",5503
398,"Middle-income countries",1517
398,"Low-and-middle-income countries",1859
400,"Lower-middle-income countries",1501
400,"Middle-income countries",1517
400,"Low-and-middle-income countries",1859
400,"Low-and-Lower-middle-income countries",5504
404,"Low-and-middle-income countries",1859
404,"Low-and-Lower-middle-income countries",5504
404,"Lower-middle-income countries",1501
404,"Middle-income countries",1517
408,"Low-and-middle-income countries",1859
408,"Low-and-Lower-middle-income countries",5504
408,"Low-income countries",1500
410,"High-income countries",1503
410,"High-and-upper-middle-income countries",5503
412,"Upper-middle-income countries",1502
412,"Middle-income countries",1517
412,"Low-and-middle-income countries",1859
412,"High-and-upper-middle-income countries",5503
414,"High-income countries",1503
414,"High-and-upper-middle-income countries",5503
417,"Lower-middle-income countries",1501
417,"Low-and-Lower-middle-income countries",5504
417,"Middle-income countries",1517
417,"Low-and-middle-income countries",1859
428,"High-and-upper-middle-income countries",5503
428,"High-income countries",1503
430,"Low-and-Lower-middle-income countries",5504
430,"Low-income countries",1500
430,"Low-and-middle-income countries",1859
434,"Upper-middle-income countries",1502
434,"Middle-income countries",1517
434,"Low-and-middle-income countries",1859
434,"High-and-upper-middle-income countries",5503
438,"High-income countries",1503
438,"High-and-upper-middle-income countries",5503
440,"High-income countries",1503
440,"High-and-upper-middle-income countries",5503
442,"High-income countries",1503
442,"High-and-upper-middle-income countries",5503
446,"High-income countries",1503
446,"High-and-upper-middle-income countries",5503
450,"Low-income countries",1500
450,"Low-and-middle-income countries",1859
450,"Low-and-Lower-middle-income countries",5504
454,"Low-and-middle-income countries",1859
418,"Low-and-Lower-middle-income countries",5504
418,"Lower-middle-income countries",1501
418,"Middle-income countries",1517
418,"Low-and-middle-income countries",1859
422,"Lower-middle-income countries",1501
422,"Middle-income countries",1517
422,"Low-and-middle-income countries",1859
422,"Low-and-Lower-middle-income countries",5504
426,"Low-and-Lower-middle-income countries",5504
426,"Lower-middle-income countries",1501
426,"Middle-income countries",1517
426,"Low-and-middle-income countries",1859
454,"Low-and-Lower-middle-income countries",5504
454,"Low-income countries",1500
458,"Low-and-middle-income countries",1859
458,"High-and-upper-middle-income countries",5503
458,"Upper-middle-income countries",1502
458,"Middle-income countries",1517
462,"Upper-middle-income countries",1502
462,"High-and-upper-middle-income countries",5503
462,"Middle-income countries",1517
462,"Low-and-middle-income countries",1859
466,"Low-and-Lower-middle-income countries",5504
470,"High-and-upper-middle-income countries",5503
470,"High-income countries",1503
474,"High-income countries",1503
480,"Upper-middle-income countries",1502
484,"Upper-middle-income countries",1502
484,"Middle-income countries",1517
484,"Low-and-middle-income countries",1859
484,"High-and-upper-middle-income countries",5503
492,"High-income countries",1503
492,"High-and-upper-middle-income countries",5503
496,"Low-and-Lower-middle-income countries",5504
496,"Lower-middle-income countries",1501
496,"Middle-income countries",1517
496,"Low-and-middle-income countries",1859
474,"High-and-upper-middle-income countries",5503
478,"Low-and-Lower-middle-income countries",5504
478,"Low-and-middle-income countries",1859
478,"Lower-middle-income countries",1501
478,"Middle-income countries",1517
480,"High-and-upper-middle-income countries",5503
480,"Middle-income countries",1517
480,"Low-and-middle-income countries",1859
466,"Low-income countries",1500
466,"Low-and-middle-income countries",1859
498,"Upper-middle-income countries",1502
498,"Middle-income countries",1517
498,"Low-and-middle-income countries",1859
500,"No income group available",1518
504,"Lower-middle-income countries",1501
504,"Middle-income countries",1517
504,"Low-and-middle-income countries",1859
504,"Low-and-Lower-middle-income countries",5504
508,"Low-and-middle-income countries",1859
508,"Low-and-Lower-middle-income countries",5504
508,"Low-income countries",1500
512,"High-income countries",1503
512,"High-and-upper-middle-income countries",5503
516,"Low-and-middle-income countries",1859
516,"High-and-upper-middle-income countries",5503
516,"Upper-middle-income countries",1502
516,"Middle-income countries",1517
520,"High-and-upper-middle-income countries",5503
520,"High-income countries",1503
524,"Low-and-Lower-middle-income countries",5504
524,"Low-and-middle-income countries",1859
498,"High-and-upper-middle-income countries",5503
499,"Low-and-middle-income countries",1859
499,"High-and-upper-middle-income countries",5503
499,"Upper-middle-income countries",1502
499,"Middle-income countries",1517
524,"Middle-income countries",1517
524,"Lower-middle-income countries",1501
528,"High-and-upper-middle-income countries",5503
528,"High-income countries",1503
531,"High-income countries",1503
534,"High-and-upper-middle-income countries",5503
534,"High-income countries",1503
535,"No income group available",1518
540,"High-income countries",1503
540,"High-and-upper-middle-income countries",5503
548,"Lower-middle-income countries",1501
548,"Middle-income countries",1517
548,"Low-and-middle-income countries",1859
548,"Low-and-Lower-middle-income countries",5504
554,"High-and-upper-middle-income countries",5503
554,"High-income countries",1503
558,"Low-and-Lower-middle-income countries",5504
558,"Low-and-middle-income countries",1859
558,"Lower-middle-income countries",1501
558,"Middle-income countries",1517
562,"Low-income countries",1500
562,"Low-and-middle-income countries",1859
562,"Low-and-Lower-middle-income countries",5504
566,"Lower-middle-income countries",1501
566,"Middle-income countries",1517
566,"Low-and-middle-income countries",1859
566,"Low-and-Lower-middle-income countries",5504
570,"No income group available",1518
578,"High-income countries",1503
578,"High-and-upper-middle-income countries",5503
580,"High-income countries",1503
580,"High-and-upper-middle-income countries",5503
583,"Lower-middle-income countries",1501
583,"Middle-income countries",1517
583,"Low-and-middle-income countries",1859
583,"Low-and-Lower-middle-income countries",5504
584,"Upper-middle-income countries",1502
584,"Middle-income countries",1517
584,"Low-and-middle-income countries",1859
584,"High-and-upper-middle-income countries",5503
585,"Low-and-middle-income countries",1859
585,"High-and-upper-middle-income countries",5503
585,"Upper-middle-income countries",1502
585,"Middle-income countries",1517
586,"Lower-middle-income countries",1501
586,"Middle-income countries",1517
586,"Low-and-middle-income countries",1859
586,"Low-and-Lower-middle-income countries",5504
591,"High-and-upper-middle-income countries",5503
591,"High-income countries",1503
598,"Lower-middle-income countries",1501
598,"Middle-income countries",1517
598,"Low-and-middle-income countries",1859
598,"Low-and-Lower-middle-income countries",5504
600,"High-and-upper-middle-income countries",5503
600,"Upper-middle-income countries",1502
600,"Middle-income countries",1517
600,"Low-and-middle-income countries",1859
604,"Low-and-middle-income countries",1859
604,"High-and-upper-middle-income countries",5503
604,"Upper-middle-income countries",1502
604,"Middle-income countries",1517
608,"Lower-middle-income countries",1501
608,"Middle-income countries",1517
608,"Low-and-middle-income countries",1859
608,"Low-and-Lower-middle-income countries",5504
616,"High-and-upper-middle-income countries",5503
616,"High-income countries",1503
620,"High-income countries",1503
620,"High-and-upper-middle-income countries",5503
624,"Low-income countries",1500
624,"Low-and-middle-income countries",1859
630,"High-and-upper-middle-income countries",5503
630,"High-income countries",1503
634,"High-income countries",1503
634,"High-and-upper-middle-income countries",5503
638,"High-income countries",1503
638,"High-and-upper-middle-income countries",5503
642,"High-income countries",1503
642,"High-and-upper-middle-income countries",5503
643,"High-and-upper-middle-income countries",5503
643,"Middle-income countries",1517
643,"Low-and-middle-income countries",1859
643,"Upper-middle-income countries",1502
646,"Low-and-Lower-middle-income countries",5504
646,"Low-income countries",1500
646,"Low-and-middle-income countries",1859
652,"High-income countries",1503
652,"High-and-upper-middle-income countries",5503
654,"No income group available",1518
659,"High-and-upper-middle-income countries",5503
624,"Low-and-Lower-middle-income countries",5504
626,"Lower-middle-income countries",1501
626,"Middle-income countries",1517
626,"Low-and-middle-income countries",1859
626,"Low-and-Lower-middle-income countries",5504
531,"High-and-upper-middle-income countries",5503
533,"High-income countries",1503
659,"High-income countries",1503
663,"High-and-upper-middle-income countries",5503
663,"High-income countries",1503
666,"High-income countries",1503
666,"High-and-upper-middle-income countries",5503
670,"High-and-upper-middle-income countries",5503
670,"Upper-middle-income countries",1502
670,"Middle-income countries",1517
670,"Low-and-middle-income countries",1859
660,"No income group available",1518
662,"High-and-upper-middle-income countries",5503
662,"Upper-middle-income countries",1502
662,"Middle-income countries",1517
662,"Low-and-middle-income countries",1859
674,"High-and-upper-middle-income countries",5503
674,"High-income countries",1503
678,"Low-and-Lower-middle-income countries",5504
678,"Lower-middle-income countries",1501
678,"Middle-income countries",1517
678,"Low-and-middle-income countries",1859
682,"High-income countries",1503
682,"High-and-upper-middle-income countries",5503
686,"Low-and-Lower-middle-income countries",5504
686,"Middle-income countries",1517
686,"Low-and-middle-income countries",1859
686,"Lower-middle-income countries",1501
688,"High-and-upper-middle-income countries",5503
688,"Low-and-middle-income countries",1859
688,"Upper-middle-income countries",1502
688,"Middle-income countries",1517
690,"High-income countries",1503
702,"High-income countries",1503
703,"High-income countries",1503
703,"High-and-upper-middle-income countries",5503
704,"Lower-middle-income countries",1501
704,"Middle-income countries",1517
704,"Low-and-middle-income countries",1859
704,"Low-and-Lower-middle-income countries",5504
705,"High-income countries",1503
705,"High-and-upper-middle-income countries",5503
706,"Low-income countries",1500
706,"Low-and-middle-income countries",1859
706,"Low-and-Lower-middle-income countries",5504
710,"Upper-middle-income countries",1502
710,"Middle-income countries",1517
710,"Low-and-middle-income countries",1859
710,"High-and-upper-middle-income countries",5503
716,"Low-and-Lower-middle-income countries",5504
716,"Middle-income countries",1517
716,"Low-and-middle-income countries",1859
690,"High-and-upper-middle-income countries",5503
694,"Low-and-Lower-middle-income countries",5504
694,"Low-income countries",1500
694,"Low-and-middle-income countries",1859
702,"High-and-upper-middle-income countries",5503
716,"Lower-middle-income countries",1501
724,"High-and-upper-middle-income countries",5503
724,"High-income countries",1503
728,"Low-and-middle-income countries",1859
728,"Low-and-Lower-middle-income countries",5504
728,"Low-income countries",1500
729,"Low-income countries",1500
729,"Low-and-middle-income countries",1859
729,"Low-and-Lower-middle-income countries",5504
732,"No income group available",1518
740,"High-and-upper-middle-income countries",5503
740,"Upper-middle-income countries",1502
740,"Middle-income countries",1517
740,"Low-and-middle-income countries",1859
748,"Low-and-Lower-middle-income countries",5504
748,"Middle-income countries",1517
748,"Low-and-middle-income countries",1859
748,"Lower-middle-income countries",1501
752,"High-income countries",1503
752,"High-and-upper-middle-income countries",5503
756,"High-income countries",1503
756,"High-and-upper-middle-income countries",5503
760,"Low-and-Lower-middle-income countries",5504
760,"Low-and-middle-income countries",1859
760,"Low-income countries",1500
762,"Low-and-Lower-middle-income countries",5504
762,"Middle-income countries",1517
762,"Low-and-middle-income countries",1859
762,"Lower-middle-income countries",1501
764,"Upper-middle-income countries",1502
764,"Middle-income countries",1517
764,"Low-and-middle-income countries",1859
764,"High-and-upper-middle-income countries",5503
768,"Low-income countries",1500
768,"Low-and-middle-income countries",1859
768,"Low-and-Lower-middle-income countries",5504
772,"No income group available",1518
776,"Low-and-middle-income countries",1859
776,"High-and-upper-middle-income countries",5503
776,"Upper-middle-income countries",1502
776,"Middle-income countries",1517
780,"High-income countries",1503
780,"High-and-upper-middle-income countries",5503
784,"High-and-upper-middle-income countries",5503
784,"High-income countries",1503
788,"Lower-middle-income countries",1501
788,"Middle-income countries",1517
788,"Low-and-middle-income countries",1859
788,"Low-and-Lower-middle-income countries",5504
792,"Upper-middle-income countries",1502
792,"Middle-income countries",1517
792,"Low-and-middle-income countries",1859
792,"High-and-upper-middle-income countries",5503
795,"Upper-middle-income countries",1502
795,"High-and-upper-middle-income countries",5503
795,"Middle-income countries",1517
795,"Low-and-middle-income countries",1859
796,"High-and-upper-middle-income countries",5503
798,"Upper-middle-income countries",1502
798,"Middle-income countries",1517
798,"Low-and-middle-income countries",1859
798,"High-and-upper-middle-income countries",5503
800,"Low-income countries",1500
800,"Low-and-middle-income countries",1859
800,"Low-and-Lower-middle-income countries",5504
804,"Low-and-Lower-middle-income countries",5504
804,"Low-and-middle-income countries",1859
804,"Middle-income countries",1517
804,"Lower-middle-income countries",1501
807,"Upper-middle-income countries",1502
807,"Middle-income countries",1517
807,"Low-and-middle-income countries",1859
807,"High-and-upper-middle-income countries",5503
818,"Lower-middle-income countries",1501
818,"Middle-income countries",1517
818,"Low-and-middle-income countries",1859
818,"Low-and-Lower-middle-income countries",5504
826,"High-and-upper-middle-income countries",5503
826,"High-income countries",1503
831,"High-and-upper-middle-income countries",5503
831,"High-income countries",1503
832,"High-and-upper-middle-income countries",5503
832,"High-income countries",1503
833,"High-income countries",1503
833,"High-and-upper-middle-income countries",5503
834,"Lower-middle-income countries",1501
834,"Middle-income countries",1517
834,"Low-and-middle-income countries",1859
834,"Low-and-Lower-middle-income countries",5504
840,"High-income countries",1503
840,"High-and-upper-middle-income countries",5503
850,"High-income countries",1503
796,"High-income countries",1503
850,"High-and-upper-middle-income countries",5503
854,"Low-income countries",1500
854,"Low-and-middle-income countries",1859
854,"Low-and-Lower-middle-income countries",5504
858,"High-income countries",1503
858,"High-and-upper-middle-income countries",5503
860,"Low-and-Lower-middle-income countries",5504
860,"Low-and-middle-income countries",1859
860,"Lower-middle-income countries",1501
860,"Middle-income countries",1517
862,"No income group available",1518
876,"No income group available",1518
882,"Low-and-Lower-middle-income countries",5504
882,"Low-and-middle-income countries",1859
882,"Lower-middle-income countries",1501
882,"Middle-income countries",1517
887,"Low-income countries",1500
887,"Low-and-middle-income countries",1859
887,"Low-and-Lower-middle-income countries",5504
894,"Low-and-Lower-middle-income countries",5504
894,"Lower-middle-income countries",1501
894,"Middle-income countries",1517
894,"Low-and-middle-income countries",1859
533,"High-and-upper-middle-income countries",5503
