"Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","SurveyID","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet","In.union"
"45-49",1777,NA,NA,NA,NA,5.10550217853775,2.6053906621112,2.50011151642655,18.2373849178517,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",1998,1999,1998.83287671233,1999.24383561644,"1998-1999 DHS","DHS",0,"bf31",0.277328466135193,0.362812439040073,0.131201526413758,0.0054614275839426,0.0064212145581702,0.0167451112559484,1
"45-49",1787,NA,NA,NA,NA,9.12908872247432,5.42938803843832,3.699700684036,19.6133671993037,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2003,2003,2003.41369863014,2003.91232876712,"2003 DHS","DHS",0,"bf44",0.163233141502571,0.195867645222961,0.114782491399413,0.00314481707265629,0.0028927932010113,0.00553810853571956,1
"45-49",4494,NA,NA,NA,NA,10.1930750670295,9.15017720067117,1.04289786635835,13.2038263420639,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2010,2011,2010.32876712329,2011.08219178082,"2010 DHS","DHS",0,"bf62",0.134461087514068,0.412370775357883,0.0961887937566223,0.00360521009536162,0.000833096032251267,0.00318296768475861,1
"45-49",5764,NA,NA,NA,NA,11.33743151,9.837108776,1.500322731,22.88696703,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2014,2014,2014.66575342466,2014.8301369863,"2015 PMA-R2","PMA",0,"PMA2015_BFR2_HHQFQ_v2_20Jun2017",0.435002217281128,0.860896513378066,0.241900147381886,0.0351459425738199,0.00215925861080336,0.0364362554935,1
"45-49",5993,NA,NA,NA,NA,9.212099995,9.212099995,0,19.5057483,NA,NA,NA,"MW","0",NA,NA,1,854,"Burkina Faso",2014,2014,2014.49589041096,2014.99726027397,"2014 PMA-R1","PMA",0,"PMA2014_BFR1_HHQFQ_v2_20Jun2017",0.323713970909773,NA,0.314964546250333,0.0193513566923739,0,0.0376847318013097,1
"45-49",6107,NA,NA,NA,NA,12.64641032,12.64641032,0,20.65441668,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2016,2016,2016.16393442623,2016.41256830601,"2016 PMA-R3","PMA",0,"PMA2016_BFR3_HHQFQ_v2_20Jun2017",0.271993065072123,NA,0.246203370287913,0.0206641043242913,0,0.0300918282918399,1
"45-49",7483,NA,NA,NA,NA,13.49665447,12.12623262,1.37042185,14.97150795,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2016,2017,2016.83333333333,2017.08219178082,"2016-2017 PMA-R4","PMA",0,"PMA2016_BFR4_HHQFQ_v3_18Oct2017",0.225182963049739,0.510661269479853,0.234149552202218,0.017769671328961,0.00507392628274057,0.0243193558716029,1
"45-49",7655,NA,NA,NA,NA,13.68246643,11.48223725,2.200229179,12.51555426,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2017,2018,2017.83287671233,2018.08219178082,"2017-2018 PMA-R5","PMA",0,"PMA2017_BFR5_HHQFQ_v1_26Aug2018",0.27739048615032,0.469660055192551,0.239404740821462,0.0172183790883915,0.00770736315803575,0.0155423234828329,1
"45-49",7719,NA,NA,NA,NA,20.10665333,16.81101785,3.295635487,14.32263392,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2018,2019,2018.91506849315,2019.08219178082,"2018-2019 PMA-R6","PMA",0,"PMA2018_BFR6_HHQFQ_v1_20May2019",0.223921531293962,0.413415525011626,0.230437247520564,0.0224126433781757,0.0105586539608339,0.0232580326563665,1
"45-49",9010,NA,NA,NA,NA,26.7,25,1.7,14.3,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2020,2020,2019.91506849315,2020.15846994536,"2020 PMA-Phase 1","PMA",0,NA,NA,NA,NA,NA,NA,NA,1
"45-49",4950,NA,NA,NA,NA,13.3034655974758,9.57450846792926,3.72895712954653,21.9444891472295,NA,NA,NA,"MW","0",NA,NA,0,108,"Burundi",2010,2011,2010.58082191781,2011.08219178082,"2010 DHS","DHS",0,"bu61",0.19533526030312,0.277763707803997,0.138770147666341,0.00618447241666568,0.00296573493112903,0.00718314715870013,1
"45-49",6056,NA,NA,NA,NA,17.4464407100689,12.2616062644181,5.18483444565078,23.2352677701063,NA,NA,NA,"MW","0",NA,NA,0,108,"Burundi",2016,2017,2016.74863387978,2017.15890410959,"2016 DHS","DHS",0,"bu71",0.11366907045216,0.18183491580872,0.0892165935462506,0.00400166313205569,0.00376288148408766,0.0050347387442544,1
"45-49",2942,NA,NA,NA,NA,45.7,40.8,4.9,8.7,NA,NA,NA,"MW","0",NA,NA,0,132,"Cabo Verde",2005,2005,2005.49589041096,2005.99726027397,"2005 DHS-RHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"45-49",1825,NA,NA,NA,NA,10.191179639023,7.53374597835518,2.65743366066785,15.9086515174578,NA,NA,NA,"MW","0",NA,NA,0,116,"Cambodia",2000,2000,2000.08469945355,2000.57923497268,"2000 DHS","DHS",0,"kh42",0.135243327744492,0.213189912992984,0.100452543744907,0.00936836488623883,0.00548176493267967,0.013028137888558,1
"45-49",1812,NA,NA,NA,NA,21.2028090413548,11.9185275509787,9.28428149037611,21.0280157038937,NA,NA,NA,"MW","0",NA,NA,0,116,"Cambodia",2005,2006,2005.66575342466,2006.24383561644,"2005 DHS","DHS",0,"kh51",0.103941453810674,0.133028413716882,0.0896949386320795,0.0107865452457497,0.0110876089598491,0.0138807629914663,1
"45-49",4951,NA,NA,NA,NA,28.4491513604811,16.356105363116,12.093045997365,18.2670224756166,NA,NA,NA,"MW","0",NA,NA,0,116,"Cambodia",2010,2011,2010.49589041096,2011.08219178082,"2010 DHS","DHS",0,"kh61",0.0904792198282792,0.116087887011569,0.085717453395071,0.00838418326426521,0.00850432379635126,0.00867463888076419,1
"45-49",5566,NA,NA,NA,NA,31.3143713320402,18.5796041228587,12.7347672091816,14.5041936414974,NA,NA,NA,"MW","0",NA,NA,0,116,"Cambodia",2014,2014,2014.41369863014,2014.99726027397,"2014 DHS","DHS",0,"kh73",0.0859118895921595,0.101013964705825,0.0977333610921699,0.00651095479275593,0.00713581657009711,0.00722569939943312,1
"45-49",1798,NA,NA,NA,NA,8.63114341985736,3.29502795052177,5.33611546933559,10.8552608836786,NA,NA,NA,"MW","0",NA,NA,0,120,"Cameroon",1991,1991,1991.24657534247,1991.74520547945,"1991 DHS","DHS",0,"cm22",0.436873205877995,0.311469228028245,0.274855685689787,0.0124329253577862,0.0131226064390827,0.0220168606545108,1
"45-49",1674,NA,NA,NA,NA,15.5186456050242,8.88673254615576,6.63191305886846,12.421663656065,NA,NA,NA,"MW","0",NA,NA,0,120,"Cameroon",1998,1998,1998.08493150685,1998.49315068493,"1998 DHS","DHS",0,"cm31",0.236252834570654,0.257969289604286,0.195432919844203,0.0136127443899121,0.0116862325882395,0.0175493268935838,1
"45-49",1786,NA,NA,NA,NA,21.3447409142704,10.7542796537721,10.5904612604983,14.6153758711066,NA,NA,NA,"MW","0",NA,NA,0,120,"Cameroon",2004,2004,2004.08469945355,2004.66393442623,"2004 DHS","DHS",0,"cm43",0.148900419574379,0.144007906681197,0.126045913128511,0.0072230583561516,0.00799879484649655,0.00738484621919599,1
"45-49",4686,NA,NA,NA,NA,17.9136734850681,8.76615907109072,9.14751441397736,15.2587220542371,NA,NA,NA,"MW","0",NA,NA,0,120,"Cameroon",2011,2011,2011,2011.66301369863,"2011 DHS","DHS",0,"cm61",0.130350349330872,0.135770253417217,0.106824009972326,0.00370083499969111,0.00447260432825364,0.00411995305379029,1
"45-49",5641,NA,NA,NA,NA,24.77871661,12.19533668,12.58337993,22.79120645,NA,NA,NA,"MW","0",NA,NA,1,120,"Cameroon",2014,2014,2014,2014,"2014 MICS","MICS",0,"cmwm5",0.170213524373068,0.151745106182221,0.150195618195917,0.0083023347619985,0.00625714058866944,0.01027737197727,1
"45-49",7684,NA,NA,NA,NA,10.8875368888036,7.45140735956455,3.43612952923903,14.3492603951253,NA,NA,NA,"MW","0",NA,NA,0,120,"Cameroon",2018,2018,2018.41369863014,2018.99726027397,"2018 DHS","DHS",0,"cm71",0.187022513485922,0.217887773733104,0.121150899772892,0.00573835877633601,0.00281474955239147,0.0049232882404301,1
"45-49",1732,NA,NA,NA,NA,4.52041120960934,2.95740941482573,1.56300179478361,9.9120981442973,NA,NA,NA,"MW","0",NA,NA,0,140,"Central African Republic",1994,1995,1994.66575342466,1995.24383561644,"1994-1995 DHS","DHS",0,"cf33",0.327815150078063,0.438647137097142,0.190843023918294,0.00482021364654082,0.00503310416752571,0.0143807518191307,1
"45-49",4991,NA,NA,NA,NA,8.484265225,4.677386927,3.806878298,17,NA,NA,NA,"MW","0",NA,NA,1,140,"Central African Republic",2010,2011,2010.47123287671,2011.01643835616,"2010 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"45-49",7500,NA,NA,NA,NA,11.1,8.1,3,16.3,NA,NA,NA,"MW","0",NA,NA,1,140,"Central African Republic",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"45-49",1675,NA,NA,NA,NA,1.33941560371207,0.615275720102096,0.724139883609973,8.35235155649029,NA,NA,NA,"MW","0",NA,NA,0,148,"Chad",1996,1997,1996.91530054645,1997.57808219178,"1996-1997 DHS","DHS",0,"td32",0.714497445709988,0.541768232164762,0.217513348214555,0.00434631471991044,0.00333974790576331,0.0120878542769912,1
"45-49",1762,NA,NA,NA,NA,1.53317644599988,0.968416847471238,0.564759598528638,9.23736974506352,NA,NA,NA,"MW","0",NA,NA,0,148,"Chad",2004,2004,2004.55737704918,2004.93989071038,"2004 DHS","DHS",0,"td41",0.462257251923674,0.997391107846454,0.23479902169715,0.00402087303573226,0.000973054036040345,0.00683809213460386,1
"45-49",4992,NA,NA,NA,NA,1.76257977,1.139855058,0.622724712,24.4,NA,NA,NA,"MW","0",NA,NA,1,148,"Chad",2010,2010,2010.11506849315,2010.41095890411,"2010 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"45-49",5564,NA,NA,NA,NA,3.07898441992807,2.78789776350258,0.291086656425491,9.73593115316539,NA,NA,NA,"MW","0",NA,NA,0,148,"Chad",2014,2015,2014.74794520548,2015.32602739726,"2014-2015 DHS","DHS",0,"td71",0.242586162914742,0.731415046539043,0.125304298101762,0.0033401686961112,0.001217631944032,0.00555485945519306,1
"45-49",7577,NA,NA,NA,NA,6.4,5.1,1.1,17.4,NA,NA,NA,"MW","0",NA,NA,1,148,"Chad",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"45-49",1860,NA,NA,NA,NA,53.9091979903727,40.1485468994781,13.7606510908945,5.48040731525331,NA,NA,NA,"MW","0",NA,NA,0,170,"Colombia",1990,1990,1990.32876712329,1990.66301369863,"1990 DHS","DHS",0,"co22",0.166180133683122,0.231503790948473,0.329352150289203,0.00951311475390443,0.00617872928450535,0.00335531032206709,1
"45-49",1862,NA,NA,NA,NA,64.2225576885317,54.1305965721388,10.0919611163929,6.74454504681037,NA,NA,NA,"MW","0",NA,NA,0,170,"Colombia",1995,1995,1995.16164383562,1995.49315068493,"1995 DHS","DHS",0,"co31",0.0933181310712725,0.148174751446704,0.169933628826243,0.00699102014217533,0.00331800511135618,0.00287669095259327,1
"45-49",1861,NA,NA,NA,NA,71.4306255396557,58.4068746408692,13.0237508987865,8.58025771203987,NA,NA,NA,"MW","0",NA,NA,0,170,"Colombia",2000,2000,2000.08469945355,2000.49453551913,"2000 DHS","DHS",0,"co41",0.0918212499957568,0.127906059731614,0.16994688473264,0.00677619264083767,0.00382864903853544,0.00292733260230691,1
"45-49",1859,NA,NA,NA,NA,74.3363600116599,64.2345638208754,10.1017961907845,5.82993017279925,NA,NA,NA,"MW","0",NA,NA,0,170,"Colombia",2004,2005,2004.74863387978,2005.49315068493,"2005 DHS","DHS",0,"co53",0.0609144508714363,0.0988629789810247,0.115005975258368,0.00237859607716756,0.00157483956014182,0.000749653575191991,1
"45-49",4945,NA,NA,NA,NA,76.0624331547438,69.2082707023694,6.85416245237434,6.19441463517723,NA,NA,NA,"MW","0",NA,NA,0,170,"Colombia",2009,2010,2009.83287671233,2010.91232876712,"2010 DHS","DHS",0,"co60",0.0493595014985667,0.0884649173362877,0.0942751790520689,0.00133882135405452,0.000598273714809425,0.000757524566330204,1
"45-49",5788,NA,NA,NA,NA,78.0270591065906,72.115232932719,5.91182617387159,6.75129873845938,NA,NA,NA,"MW","0",NA,NA,0,170,"Colombia",2015,2016,2015.08493150685,2016.24590163934,"2015 DHS","DHS",0,"co72",0.0780578249745808,0.176356341963985,0.118804143092297,0.00219034414484059,0.000998500972874816,0.00102918748738161,1
"45-49",1707,NA,NA,NA,NA,14.0350877192982,11.1111111111111,2.92397660818713,21.6374269005848,NA,NA,NA,"MW","0",NA,NA,0,174,"Comoros",1996,1996,1996.16393442623,1996.41256830601,"1996 DHS","DHS",0,"km32",0.252420873887847,0.44733020341967,0.208768340130738,0.0247195326522904,0.0125809076823811,0.0333707771371034,1
"45-49",5459,NA,NA,NA,NA,8.41564399778671,5.3000810040918,3.11556299369491,16.4185391146619,NA,NA,NA,"MW","0",NA,NA,0,174,"Comoros",2012,2012,2012.58196721311,2012.99726775956,"2012 DHS","DHS",0,"km61",0.314443806381368,0.609348659827041,0.208132221562131,0.0112688783304603,0.0173655295902958,0.0171526331280709,1
