iso.country,groupname,iso.group
404,Lower-middle-income countries,
408,Low-income countries,
410,High-income countries,
412,Upper-middle-income countries,
414,High-income countries,
417,Lower-middle-income countries,
418,Lower-middle-income countries,
422,Lower-middle-income countries,
426,Lower-middle-income countries,
428,High-income countries,
430,Low-income countries,
434,Upper-middle-income countries,
438,High-income countries,
440,High-income countries,
442,High-income countries,
446,High-income countries,
450,Low-income countries,
454,Low-income countries,
458,Upper-middle-income countries,
462,Upper-middle-income countries,
466,Low-income countries,
470,High-income countries,
474,High-income countries,
478,Lower-middle-income countries,
480,Upper-middle-income countries,
484,Upper-middle-income countries,
492,High-income countries,
496,Lower-middle-income countries,
498,Upper-middle-income countries,
499,Upper-middle-income countries,
500,No income group available,
504,Lower-middle-income countries,
508,Low-income countries,
512,High-income countries,
516,Upper-middle-income countries,
520,High-income countries,
524,Lower-middle-income countries,
528,High-income countries,
531,High-income countries,
533,High-income countries,
534,High-income countries,
535,No income group available,
540,High-income countries,
548,Lower-middle-income countries,
554,High-income countries,
558,Lower-middle-income countries,
562,Low-income countries,
566,Lower-middle-income countries,
570,No income group available,
578,High-income countries,
580,High-income countries,
583,Lower-middle-income countries,
584,Upper-middle-income countries,
585,Upper-middle-income countries,
586,Lower-middle-income countries,
591,High-income countries,
598,Lower-middle-income countries,
600,Upper-middle-income countries,
604,Upper-middle-income countries,
608,Lower-middle-income countries,
616,High-income countries,
620,High-income countries,
624,Low-income countries,
626,Lower-middle-income countries,
630,High-income countries,
634,High-income countries,
638,High-income countries,
642,High-income countries,
643,Upper-middle-income countries,
646,Low-income countries,
652,High-income countries,
654,No income group available,
659,High-income countries,
660,No income group available,
662,Upper-middle-income countries,
663,High-income countries,
666,High-income countries,
670,Upper-middle-income countries,
674,High-income countries,
678,Lower-middle-income countries,
682,High-income countries,
686,Lower-middle-income countries,
688,Upper-middle-income countries,
690,High-income countries,
694,Low-income countries,
702,High-income countries,
703,High-income countries,
704,Lower-middle-income countries,
705,High-income countries,
706,Low-income countries,
710,Upper-middle-income countries,
716,Lower-middle-income countries,
724,High-income countries,
728,Low-income countries,
729,Low-income countries,
732,No income group available,
740,Upper-middle-income countries,
748,Lower-middle-income countries,
752,High-income countries,
756,High-income countries,
760,Low-income countries,
762,Lower-middle-income countries,
764,Upper-middle-income countries,
768,Low-income countries,
772,No income group available,
776,Upper-middle-income countries,
780,High-income countries,
784,High-income countries,
788,Lower-middle-income countries,
792,Upper-middle-income countries,
795,Upper-middle-income countries,
796,High-income countries,
798,Upper-middle-income countries,
800,Low-income countries,
804,Lower-middle-income countries,
807,Upper-middle-income countries,
818,Lower-middle-income countries,
826,High-income countries,
831,High-income countries,
832,High-income countries,
833,High-income countries,
834,Lower-middle-income countries,
840,High-income countries,
850,High-income countries,
854,Low-income countries,
858,High-income countries,
860,Lower-middle-income countries,
862,No income group available,
876,No income group available,
882,Lower-middle-income countries,
887,Low-income countries,
894,Low-income countries,
8,Middle-income countries,
12,Middle-income countries,
16,Middle-income countries,
24,Middle-income countries,
31,Middle-income countries,
32,Middle-income countries,
50,Middle-income countries,
51,Middle-income countries,
64,Middle-income countries,
68,Middle-income countries,
70,Middle-income countries,
72,Middle-income countries,
76,Middle-income countries,
84,Middle-income countries,
90,Middle-income countries,
100,Middle-income countries,
104,Middle-income countries,
112,Middle-income countries,
116,Middle-income countries,
120,Middle-income countries,
132,Middle-income countries,
144,Middle-income countries,
156,Middle-income countries,
170,Middle-income countries,
174,Middle-income countries,
178,Middle-income countries,
188,Middle-income countries,
192,Middle-income countries,
204,Middle-income countries,
212,Middle-income countries,
214,Middle-income countries,
218,Middle-income countries,
222,Middle-income countries,
226,Middle-income countries,
242,Middle-income countries,
262,Middle-income countries,
266,Middle-income countries,
268,Middle-income countries,
275,Middle-income countries,
288,Middle-income countries,
296,Middle-income countries,
308,Middle-income countries,
320,Middle-income countries,
328,Middle-income countries,
332,Middle-income countries,
340,Middle-income countries,
356,Middle-income countries,
360,Middle-income countries,
364,Middle-income countries,
368,Middle-income countries,
384,Middle-income countries,
388,Middle-income countries,
398,Middle-income countries,
400,Middle-income countries,
404,Middle-income countries,
412,Middle-income countries,
417,Middle-income countries,
418,Middle-income countries,
422,Middle-income countries,
426,Middle-income countries,
434,Middle-income countries,
458,Middle-income countries,
462,Middle-income countries,
478,Middle-income countries,
480,Middle-income countries,
484,Middle-income countries,
496,Middle-income countries,
498,Middle-income countries,
499,Middle-income countries,
504,Middle-income countries,
516,Middle-income countries,
524,Middle-income countries,
548,Middle-income countries,
558,Middle-income countries,
566,Middle-income countries,
583,Middle-income countries,
584,Middle-income countries,
585,Middle-income countries,
586,Middle-income countries,
598,Middle-income countries,
600,Middle-income countries,
604,Middle-income countries,
608,Middle-income countries,
626,Middle-income countries,
643,Middle-income countries,
662,Middle-income countries,
670,Middle-income countries,
678,Middle-income countries,
686,Middle-income countries,
688,Middle-income countries,
704,Middle-income countries,
710,Middle-income countries,
716,Middle-income countries,
740,Middle-income countries,
748,Middle-income countries,
762,Middle-income countries,
764,Middle-income countries,
776,Middle-income countries,
788,Middle-income countries,
792,Middle-income countries,
795,Middle-income countries,
798,Middle-income countries,
804,Middle-income countries,
807,Middle-income countries,
818,Middle-income countries,
834,Middle-income countries,
860,Middle-income countries,
882,Middle-income countries,
