iso.country,groupname,iso.group
268,Upper middle income,
226,Upper middle income,
308,Upper middle income,
320,Upper middle income,
328,Upper middle income,
364,Upper middle income,
368,Upper middle income,
388,Upper middle income,
400,Upper middle income,
398,Upper middle income,
422,Upper middle income,
434,Upper middle income,
662,Upper middle income,
144,Upper middle income,
462,Upper middle income,
484,Upper middle income,
584,Upper middle income,
807,Upper middle income,
499,Upper middle income,
480,Upper middle income,
458,Upper middle income,
516,Upper middle income,
520,Upper middle income,
604,Upper middle income,
600,Upper middle income,
642,Upper middle income,
643,Upper middle income,
688,Upper middle income,
740,Upper middle income,
764,Upper middle income,
795,Upper middle income,
776,Upper middle income,
792,Upper middle income,
798,Upper middle income,
670,Upper middle income,
862,Upper middle income,
882,Upper middle income,
710,Upper middle income,
24,Middle income,
50,Middle income,
68,Middle income,
64,Middle income,
384,Middle income,
120,Middle income,
178,Middle income,
174,Middle income,
132,Middle income,
262,Middle income,
818,Middle income,
583,Middle income,
288,Middle income,
340,Middle income,
360,Middle income,
356,Middle income,
404,Middle income,
417,Middle income,
116,Middle income,
296,Middle income,
418,Middle income,
426,Middle income,
504,Middle income,
498,Middle income,
104,Middle income,
496,Middle income,
478,Middle income,
566,Middle income,
558,Middle income,
586,Middle income,
608,Middle income,
598,Middle income,
275,Middle income,
729,Middle income,
686,Middle income,
90,Middle income,
222,Middle income,
678,Middle income,
748,Middle income,
626,Middle income,
788,Middle income,
804,Middle income,
860,Middle income,
704,Middle income,
548,Middle income,
894,Middle income,
716,Middle income,
8,Middle income,
32,Middle income,
51,Middle income,
16,Middle income,
31,Middle income,
100,Middle income,
70,Middle income,
112,Middle income,
84,Middle income,
76,Middle income,
72,Middle income,
156,Middle income,
170,Middle income,
188,Middle income,
192,Middle income,
212,Middle income,
214,Middle income,
12,Middle income,
218,Middle income,
242,Middle income,
266,Middle income,
268,Middle income,
226,Middle income,
308,Middle income,
320,Middle income,
328,Middle income,
364,Middle income,
368,Middle income,
388,Middle income,
400,Middle income,
398,Middle income,
422,Middle income,
434,Middle income,
662,Middle income,
144,Middle income,
462,Middle income,
484,Middle income,
584,Middle income,
807,Middle income,
499,Middle income,
480,Middle income,
458,Middle income,
516,Middle income,
520,Middle income,
604,Middle income,
600,Middle income,
642,Middle income,
643,Middle income,
688,Middle income,
740,Middle income,
764,Middle income,
795,Middle income,
776,Middle income,
792,Middle income,
798,Middle income,
670,Middle income,
862,Middle income,
882,Middle income,
710,Middle income,
